"CCAA.Codigo.ISO","ISO2","Fecha","Casos","Hospitalizados","UCI","Fallecidos","Recuperados","Casos_Activos","Casos_24h","Casos_Porc24h","Casos_Porcvar","Hospitalizados_24h","Hospitalizados_Porc24h","Hospitalizados_Porcvar","UCI_24h","UCI_Porc24h","UCI_Porcvar","Fallecidos_24h","Fallecidos_Porc24h","Fallecidos_Porcvar","Recuperados_24h","Recuperados_Porc24h","Recuperados_Porcvar","Casos_Activos_24h","Casos_Activos_Porc24h","Casos_Activos_Porcvar","tmstamp"
"ES","ES",2020-02-20,2,0,0,0,0,2,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-21,2,0,0,0,0,2,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-22,2,0,0,0,0,2,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-23,2,0,0,0,0,2,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-24,3,0,0,0,0,3,1,0.5,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,0.5,NA,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-25,10,0,0,0,0,10,7,2.33333333333333,3.666667,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,7,2.33333333333333,3.666667,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-26,16,0,0,0,0,16,6,0.6,-0.742857,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,6,0.6,-0.742857,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-27,29,0,0,0,0,29,13,0.8125,0.354167,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,13,0.8125,0.354167,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-28,43,0,0,0,0,43,14,0.482758620689655,-0.405836,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,14,0.482758620689655,-0.405836,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-02-29,65,0,0,0,0,65,22,0.511627906976744,0.059801,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,22,0.511627906976744,0.059801,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-01,113,0,0,0,0,113,48,0.738461538461539,0.443357,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,48,0.738461538461539,0.443357,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-02,148,0,0,0,0,148,35,0.309734513274336,-0.580568,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,35,0.309734513274336,-0.580568,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-03,194,0,0,0,0,194,46,0.310810810810811,0.003475,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,46,0.310810810810811,0.003475,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-04,238,0,0,0,0,238,44,0.22680412371134,-0.270282,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,44,0.22680412371134,-0.270282,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-05,364,0,0,0,0,364,126,0.529411764705882,1.334225,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,126,0.529411764705882,1.334225,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-06,386,0,0,0,0,386,22,0.0604395604395604,-0.885836,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,22,0.0604395604395604,-0.885836,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-07,526,0,0,0,0,526,140,0.362694300518135,5.000942,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,140,0.362694300518135,5.000942,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-08,1006,0,74,28,23,955,480,0.91254752851711,1.516024,0,NA,NA,74,NA,NA,28,NA,NA,23,NA,NA,429,0.815589353612167,1.248696,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-09,1606,0,101,36,135,1435,600,0.596421471172962,-0.346421,0,NA,NA,27,0.364864864864865,NA,8,0.285714285714286,NA,112,4.8695652173913,NA,480,0.50261780104712,-0.383737,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-10,2117,236,142,48,182,1887,511,0.318181818181818,-0.466515,236,NA,NA,41,0.405940594059406,0.112578,12,0.333333333333333,0.166667,47,0.348148148148148,-0.928505,452,0.314982578397213,-0.373316,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-11,2929,399,188,84,189,2656,812,0.383561643835616,0.205479,163,0.690677966101695,NA,46,0.323943661971831,-0.201992,36,0.75,1.25,7,0.0384615384615385,-0.889525,769,0.407525172231055,0.293802,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-12,4130,1858,270,120,181,3829,1201,0.410037555479686,0.069026,1459,3.65664160401003,4.294279,82,0.436170212765957,0.346438,36,0.428571428571429,-0.428571,-8,-0.0423280423280423,-2.100529,1173,0.44164156626506,0.083716,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-13,5844,2120,296,134,512,5198,1714,0.41501210653753,0.012132,262,0.141011840688913,-0.961437,26,0.0962962962962963,-0.779223,14,0.116666666666667,-0.727778,331,1.82872928176796,-44.203729,1369,0.357534604335336,-0.190442,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-14,7698,3096,383,285,517,6896,1854,0.317248459958932,-0.235568,976,0.460377358490566,2.264813,87,0.293918918918919,2.052235,151,1.12686567164179,8.658849,5,0.009765625,-0.99466,1698,0.32666410157753,-0.086343,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-15,9149,3435,416,306,530,8313,1451,0.188490517017407,-0.405858,339,0.109496124031008,-0.76216,33,0.0861618798955614,-0.706852,21,0.0736842105263158,-0.934611,13,0.0251450676982592,1.574855,1417,0.205481438515081,-0.37097,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-16,11178,5136,563,491,1028,9659,2029,0.22177287135206,0.176573,1701,0.495196506550218,3.522503,147,0.353365384615385,3.10118,185,0.604575163398693,7.204949,498,0.939622641509434,36.36807,1346,0.161915072777577,-0.212021,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-17,13716,5759,774,598,1081,12037,2538,0.227053140096618,0.023809,623,0.12130062305296,-0.755045,211,0.374777975133215,0.060596,107,0.217922606924644,-0.639544,53,0.051556420233463,-0.945131,2378,0.246195258308313,0.520521,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-18,17147,7619,939,767,1107,15273,3431,0.250145815106445,0.101706,1860,0.322972738322625,1.662581,165,0.213178294573643,-0.431188,169,0.282608695652174,0.296831,26,0.0240518038852914,-0.533486,3236,0.268837750270001,0.09197,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-19,19980,10418,1125,982,1545,17453,2833,0.165218405551992,-0.339512,2799,0.367371046069038,0.137468,186,0.198083067092652,-0.07081,215,0.280312907431552,-0.008124,438,0.395663956639566,15.45049,2180,0.142735546389053,-0.469064,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-20,24926,13282,1612,1326,2089,21511,4946,0.247547547547548,0.498305,2864,0.274908811672106,-0.251686,487,0.432888888888889,1.185391,344,0.35030549898167,0.249695,544,0.35210355987055,-0.110094,4058,0.232510170171317,0.628958,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-21,28572,15554,1785,1720,2575,24277,3646,0.146272967985236,-0.409112,2272,0.171058575515736,-0.377762,173,0.107320099255583,-0.752084,394,0.297134238310709,-0.151785,486,0.232647199617042,-0.339265,2766,0.128585374924457,-0.446969,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-22,33089,18374,2355,2182,3382,27525,4517,0.158091838163237,0.0808,2820,0.181303844670181,0.059893,570,0.319327731092437,1.97547,462,0.268604651162791,-0.096016,807,0.313398058252427,0.347096,3248,0.133789183177493,0.04047,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-23,39673,22762,2636,2696,3794,33183,6584,0.1989785124966,0.258626,4388,0.238815717862197,0.317213,281,0.11932059447983,-0.626338,514,0.235563703024748,-0.12301,412,0.121821407451212,-0.611289,5658,0.205558583106267,0.536436,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-24,47610,26960,3166,3434,5367,38809,7937,0.200060494542888,0.005438,4198,0.184430190668658,-0.22773,530,0.201062215477997,0.685059,738,0.273738872403561,0.162059,1573,0.414602003162889,2.403359,5626,0.169544646355061,-0.1752,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-25,56188,31912,3679,4089,7015,45084,8578,0.180172232724218,-0.099411,4952,0.183679525222552,-0.00407,513,0.162034112444725,-0.19411,655,0.190739662201514,-0.303206,1648,0.307061673188001,-0.259382,6275,0.161689298873973,-0.046332,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-26,64059,36293,4165,4858,9357,49844,7871,0.14008329180608,-0.222503,4381,0.137283780396089,-0.252591,486,0.13210111443327,-0.184733,769,0.188065541697236,-0.01402,2342,0.333856022808268,0.08726,4760,0.105580693815988,-0.347015,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-27,72248,40630,4575,5745,12285,54218,8189,0.12783527685415,-0.087434,4337,0.119499628027443,-0.129543,410,0.0984393757503001,-0.254818,887,0.182585426101276,-0.029139,2928,0.312920807951266,-0.062707,4374,0.0877537918305112,-0.168846,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-28,78797,43397,4907,6539,14708,57550,6549,0.0906461078507363,-0.290915,2767,0.068102387398474,-0.430104,332,0.072568306010929,-0.262812,794,0.138207136640557,-0.243055,2423,0.197232397232397,-0.369705,3332,0.0614556051495813,-0.299681,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-29,85195,46617,5231,7340,16780,61075,6398,0.0811959846187038,-0.104253,3220,0.0741986773279259,0.089517,324,0.066028123089464,-0.090125,801,0.122495794463985,-0.11368,2072,0.140875713897199,-0.285737,3525,0.0612510860121633,-0.003328,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-30,94417,49243,5607,8189,19259,66969,9222,0.108245789072129,0.333142,2626,0.0563313812557651,-0.240803,376,0.0718791818008029,0.088615,849,0.11566757493188,-0.055742,2479,0.147735399284863,0.048693,5894,0.0965042979942693,0.575552,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-03-31,102136,51418,5872,9053,22647,70436,7719,0.0817543450861603,-0.244734,2175,0.0441687143350324,-0.215913,265,0.0472623506331371,-0.342475,864,0.105507387959458,-0.08784,3388,0.175917752738979,0.190762,3467,0.0517702220430348,-0.463545,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-04-01,110238,54113,6092,10003,26743,73492,8102,0.0793256050755855,-0.029708,2695,0.0524135516745109,0.186667,220,0.0374659400544959,-0.207277,950,0.104937589749254,-0.005401,4096,0.180862807435863,0.02811,3056,0.0433869044238742,-0.161933,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-04-02,117710,56637,6416,10935,30513,76262,7472,0.0677806201128467,-0.145539,2524,0.0466431356605622,-0.110094,324,0.0531845042678923,0.419543,932,0.0931720483854844,-0.112119,3770,0.140971469169502,-0.220561,2770,0.0376911772709955,-0.131278,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-04-03,124736,57612,6532,11744,34219,78773,7026,0.059689066349503,-0.119379,975,0.0172148948567191,-0.630923,116,0.0180798004987531,-0.660055,809,0.0739826245999086,-0.205957,3706,0.121456428407564,-0.138433,2511,0.0329259657496525,-0.126428,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-04-04,130759,58744,6861,12418,38080,80261,6023,0.0482859799897383,-0.191041,1132,0.0196486843018816,0.141377,329,0.0503674219228414,1.785839,674,0.0573910081743869,-0.224264,3861,0.112832052368567,-0.071008,1488,0.0188897210973303,-0.426297,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-04-05,135032,59662,6931,13055,40437,81540,4273,0.0326784389602245,-0.323231,918,0.0156271278768896,-0.204673,70,0.010202594373998,-0.797437,637,0.0512965050732807,-0.106193,2357,0.0618960084033613,-0.451432,1279,0.0159355103973287,-0.156392,"2020-04-07 14:26:04 UTC"
"ES","ES",2020-04-06,140510,63093,7069,13798,43208,83504,5478,0.0405681616209491,0.241435,3431,0.0575072910730448,2.679965,138,0.0199105468186409,0.951518,743,0.0569130601302183,0.109492,2771,0.0685263496302891,0.107121,1964,0.0240863379936228,0.511488,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-20,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-21,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-22,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-23,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-24,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-25,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-26,1,0,0,0,0,1,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-27,6,0,0,0,0,6,5,5,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,5,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-28,8,0,0,0,0,8,2,0.333333333333333,-0.933333,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,2,0.333333333333333,-0.933333,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-02-29,12,0,0,0,0,12,4,0.5,0.5,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,4,0.5,0.5,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-01,12,0,0,0,0,12,0,0,-1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,-1,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-02,12,0,0,0,0,12,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-03,12,0,0,0,0,12,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-04,12,0,0,0,0,12,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-05,21,0,0,0,0,21,9,0.75,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,0.75,NA,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-06,27,0,0,0,0,27,6,0.285714285714286,-0.619048,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,6,0.285714285714286,-0.619048,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-07,34,0,0,0,0,34,7,0.259259259259259,-0.092593,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,7,0.259259259259259,-0.092593,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-08,54,0,1,0,11,43,20,0.588235294117647,1.268908,0,NA,NA,1,NA,NA,0,NA,NA,11,NA,NA,9,0.264705882352941,0.021008,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-09,71,0,1,0,11,60,17,0.314814814814815,-0.464815,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,17,0.395348837209302,0.49354,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-10,90,32,3,0,11,79,19,0.267605633802817,-0.149959,32,NA,NA,2,2,NA,0,NA,NA,0,0,NA,19,0.316666666666667,-0.19902,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-11,115,50,4,0,11,104,25,0.277777777777778,0.038012,18,0.5625,NA,1,0.333333333333333,-0.833333,0,NA,NA,0,0,NA,25,0.316455696202532,-0.000666,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-12,219,92,8,0,0,219,104,0.904347826086957,2.255652,42,0.84,0.493333,4,1,2,0,NA,NA,-11,-1,NA,115,1.10576923076923,2.494231,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-13,269,92,8,2,0,267,50,0.228310502283105,-0.747541,0,0,-1,0,0,-1,2,NA,NA,0,NA,NA,48,0.219178082191781,-0.801787,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-14,437,92,8,6,0,431,168,0.62453531598513,1.735465,0,0,NA,0,0,NA,4,2,NA,0,NA,NA,164,0.614232209737828,1.802434,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-15,554,197,11,7,0,547,117,0.267734553775744,-0.571306,105,1.14130434782609,NA,3,0.375,NA,1,0.166666666666667,-0.916667,0,NA,NA,116,0.269141531322506,-0.561824,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-16,683,229,13,11,0,672,129,0.232851985559567,-0.130288,32,0.16243654822335,-0.857675,2,0.181818181818182,-0.515152,4,0.571428571428571,2.428571,0,NA,NA,125,0.228519195612431,-0.150933,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-17,859,319,21,19,38,802,176,0.257686676427526,0.106654,90,0.393013100436681,1.419487,8,0.615384615384615,2.384615,8,0.727272727272727,0.272727,38,NA,NA,130,0.193452380952381,-0.153452,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-18,1008,384,25,23,33,952,149,0.173457508731083,-0.326867,65,0.203761755485893,-0.48154,4,0.19047619047619,-0.690476,4,0.210526315789474,-0.710526,-5,-0.131578947368421,NA,150,0.187032418952618,-0.033186,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-19,1287,501,38,30,36,1221,279,0.276785714285714,0.595698,117,0.3046875,0.495312,13,0.52,1.73,7,0.304347826086957,0.445652,3,0.0909090909090909,-1.690909,269,0.282563025210084,0.51077,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-20,1515,605,53,40,36,1439,228,0.177156177156177,-0.359952,104,0.207584830339321,-0.318696,15,0.394736842105263,-0.240891,10,0.333333333333333,0.095238,0,0,-1,218,0.178542178542179,-0.368133,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-21,1725,724,55,47,38,1640,210,0.138613861386139,-0.217561,119,0.196694214876033,-0.052463,2,0.0377358490566038,-0.904403,7,0.175,-0.475,2,0.0555555555555556,NA,201,0.139680333564976,-0.217662,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-22,1961,865,77,58,50,1853,236,0.136811594202899,-0.013002,141,0.19475138121547,-0.009877,22,0.4,9.6,11,0.234042553191489,0.337386,12,0.315789473684211,4.684211,213,0.129878048780488,-0.070177,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-23,2471,1132,102,87,66,2318,510,0.260071392146864,0.900946,267,0.308670520231214,0.584947,25,0.324675324675325,-0.188312,29,0.5,1.136364,16,0.32,0.013333,465,0.250944414463033,0.932154,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-24,3010,1433,116,113,71,2826,539,0.218130311614731,-0.161268,301,0.265901060070671,-0.13856,14,0.137254901960784,-0.577255,26,0.298850574712644,-0.402299,5,0.0757575757575758,-0.763258,508,0.219154443485764,-0.126681,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-25,3406,1626,134,134,77,3195,396,0.13156146179402,-0.396868,193,0.134682484298674,-0.493486,18,0.155172413793103,0.130542,21,0.185840707964602,-0.378148,6,0.0845070422535211,0.115493,369,0.130573248407643,-0.404195,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-26,3793,1843,148,144,92,3557,387,0.113623018203171,-0.13635,217,0.133456334563346,-0.009104,14,0.104477611940299,-0.3267,10,0.0746268656716418,-0.598436,15,0.194805194805195,1.305195,362,0.113302034428795,-0.132272,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-27,4277,2106,172,175,139,3963,484,0.127603480094912,0.123043,263,0.14270211611503,0.069279,24,0.162162162162162,0.552124,31,0.215277777777778,1.884722,47,0.510869565217391,1.622464,406,0.11414113016587,0.007406,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-28,4682,2294,201,207,148,4327,405,0.0946925415010521,-0.257916,188,0.0892687559354226,-0.37444,29,0.168604651162791,0.039729,32,0.182857142857143,-0.150599,9,0.0647482014388489,-0.873259,364,0.09184960888216,-0.195298,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-29,5405,2671,216,236,155,5014,723,0.154421187526698,0.630764,377,0.164341761115955,0.840977,15,0.0746268656716418,-0.557385,29,0.140096618357488,-0.233847,7,0.0472972972972973,-0.26952,687,0.158770510746476,0.728592,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-30,5818,2867,235,248,160,5410,413,0.0764107308048104,-0.50518,196,0.0733807562710595,-0.553487,19,0.087962962962963,0.178704,12,0.0508474576271186,-0.637054,5,0.032258064516129,-0.317972,396,0.0789788591942561,-0.50256,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-03-31,6392,3147,260,308,182,5902,574,0.0986593331041595,0.291171,280,0.0976630624346006,0.330908,25,0.106382978723404,0.209406,60,0.241935483870968,3.758065,22,0.1375,3.2625,492,0.0909426987060998,0.151482,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-04-01,6972,3444,280,343,228,6401,580,0.090738423028786,-0.080285,297,0.0943755958055291,-0.033661,20,0.0769230769230769,-0.276923,35,0.113636363636364,-0.530303,46,0.252747252747253,0.838162,499,0.084547610979329,-0.07032,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-04-02,7374,3673,338,376,258,6740,402,0.0576592082616179,-0.364556,229,0.0664924506387921,-0.295449,58,0.207142857142857,1.692857,33,0.0962099125364431,-0.153353,30,0.131578947368421,-0.479405,339,0.0529604749257928,-0.373602,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-04-03,7869,3896,364,426,463,6980,495,0.0671277461350692,0.164216,223,0.0607133133678192,-0.086914,26,0.0769230769230769,-0.628647,50,0.132978723404255,0.382173,205,0.794573643410853,5.03876,240,0.0356083086053412,-0.327644,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-04-04,8301,4107,474,470,665,7166,432,0.0548989706443004,-0.182172,211,0.0541581108829569,-0.10797,110,0.302197802197802,2.928571,44,0.103286384976526,-0.223286,202,0.436285097192225,-0.450919,186,0.026647564469914,-0.251648,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-04-05,8581,4227,489,491,798,7292,280,0.0337308757980966,-0.385583,120,0.029218407596786,-0.460498,15,0.0316455696202532,-0.895282,21,0.0446808510638298,-0.567408,133,0.2,-0.541584,126,0.017583030979626,-0.340164,"2020-04-07 14:26:04 UTC"
"AN","ES-AN",2020-04-06,8767,4335,499,528,900,7339,186,0.0216757953618459,-0.35739,108,0.0255500354861604,-0.12555,10,0.0204498977505112,-0.353783,37,0.0753564154786151,0.686548,102,0.12781954887218,-0.360902,47,0.00644541963795941,-0.63343,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-20,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-21,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-22,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-23,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-24,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-25,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-26,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-27,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-28,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-02-29,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-01,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-02,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-03,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-04,1,0,0,0,0,1,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-05,6,0,0,0,0,6,5,5,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,5,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-06,11,0,0,0,0,11,5,0.833333333333333,-0.833333,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,0.833333333333333,-0.833333,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-07,11,0,0,0,0,11,0,0,-1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,-1,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-08,13,0,3,3,0,10,2,0.181818181818182,NA,0,NA,NA,3,NA,NA,3,NA,NA,0,NA,NA,-1,-0.0909090909090909,NA,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-09,38,0,3,4,0,34,25,1.92307692307692,9.576923,0,NA,NA,0,0,NA,1,0.333333333333333,NA,0,NA,NA,24,2.4,-27.4,"2020-04-07 14:26:04 UTC"
